chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr12	chr26	0.116734	0.936	0.825483	0.893457	False
chr12	chr21	0.116742	0.937	0.825607	0.893457	False
chr09	chr29	0.116807	0.941	0.826603	0.893457	False
chr12	chr34	0.116828	0.942	0.826939	0.893457	False
chr14	chr27	0.116839	0.943	0.827112	0.893457	False
chr08	chr21	0.116840	0.943	0.827124	0.893457	False
chr17	chr33	0.116840	0.943	0.827124	0.893457	False
chr08	chr32	0.116844	0.943	0.827186	0.893457	False
chr05	chr25	0.116866	0.944	0.827517	0.893457	False
chr12	chr32	0.116960	0.950	0.828962	0.893457	False
chr14	chr21	0.116998	0.952	0.829547	0.893457	False
chr11	chr29	0.117033	0.954	0.830078	0.893457	False
chr03	chr29	0.117044	0.955	0.830253	0.893457	False
chr18	chr19	0.117048	0.955	0.830318	0.893457	False
chr07	chr19	0.117127	0.960	0.83152	0.893457	False
chr10	chr32	0.117150	0.962	0.831854	0.893457	False
chr12	chr27	0.117154	0.962	0.831918	0.893457	False
chr13	chr34	0.117179	0.963	0.832304	0.893457	False
chr11	chr30	0.117197	0.964	0.832569	0.893457	False
chr10	chr28	0.117219	0.966	0.832901	0.893457	False
chr16	chr29	0.117257	0.968	0.833482	0.893457	False
chr17	chr22	0.117265	0.968	0.833603	0.893457	False
chr12	chr28	0.117300	0.971	0.834122	0.893457	False
chr05	chr32	0.117306	0.971	0.834212	0.893457	False
chr14	chr32	0.117331	0.972	0.834587	0.893457	False
chr13	chr25	0.117335	0.973	0.834647	0.893457	False
chr08	chr28	0.117345	0.973	0.834804	0.893457	False
chr12	chr31	0.117361	0.974	0.835033	0.893457	False
chr16	chr25	0.117384	0.976	0.835377	0.893457	False
chr12	chr30	0.117390	0.976	0.835474	0.893457	False
chr16	chr26	0.117400	0.977	0.835624	0.893457	False
chr11	chr28	0.117409	0.977	0.835762	0.893457	False
chr15	chr27	0.117415	0.978	0.83584	0.893457	False
chr08	chr30	0.117417	0.978	0.835874	0.893457	False
chr15	chr31	0.117453	0.980	0.836414	0.893457	False
chr03	chr26	0.117488	0.982	0.836942	0.893457	False
chr14	chr22	0.117567	0.987	0.83811	0.893457	False
chr05	chr28	0.117603	0.989	0.838645	0.893457	False
chr12	chr19	0.117612	0.989	0.838774	0.893457	False
chr16	chr34	0.117612	0.989	0.838774	0.893457	False
chr13	chr28	0.117636	0.991	0.839128	0.893457	False
chr09	chr21	0.117652	0.992	0.839367	0.893457	False
chr09	chr28	0.117658	0.992	0.839452	0.893457	False
chr09	chr32	0.117694	0.994	0.839977	0.893457	False
chr16	chr30	0.117697	0.995	0.840014	0.893457	False
chr04	chr36	0.117713	0.996	0.840256	0.893457	False
chr15	chr21	0.117729	0.996	0.840491	0.893457	False
chr15	chr34	0.117766	0.999	0.841032	0.893457	False
chr01	chr26	0.117787	1.000	0.841332	0.893457	False
chr09	chr30	0.117799	1.001	0.84151	0.893457	False
chr09	chr22	0.117804	1.001	0.84158	0.893457	False
chr05	chr34	0.117825	1.002	0.841893	0.893457	False
chr10	chr31	0.117836	1.003	0.842049	0.893457	False
chr15	chr30	0.117865	1.005	0.842471	0.893457	False
chr09	chr34	0.117874	1.005	0.842602	0.893457	False
chr03	chr25	0.117925	1.008	0.843345	0.893457	False
chr01	chr25	0.117929	1.009	0.843396	0.893457	False
chr04	chr35	0.117936	1.009	0.843511	0.893457	False
chr03	chr34	0.117957	1.010	0.843815	0.893457	False
chr03	chr32	0.117987	1.012	0.844244	0.893457	False
chr11	chr19	0.117998	1.013	0.844396	0.893457	False
chr05	chr21	0.118012	1.014	0.844605	0.893457	False
chr10	chr22	0.118029	1.015	0.844846	0.893457	False
chr14	chr19	0.118034	1.015	0.844918	0.893457	False
chr11	chr31	0.118054	1.016	0.845198	0.893457	False
chr17	chr36	0.118106	1.019	0.845954	0.893457	False
chr11	chr22	0.118151	1.022	0.846598	0.893457	False
chr01	chr29	0.118163	1.023	0.846758	0.893457	False
chr13	chr27	0.118175	1.023	0.846933	0.893457	False
chr11	chr33	0.118192	1.024	0.847182	0.893457	False
chr15	chr28	0.118237	1.027	0.847826	0.893457	False
chr13	chr21	0.118264	1.029	0.848209	0.893457	False
chr13	chr32	0.118299	1.031	0.848694	0.893457	False
chr18	chr36	0.118303	1.031	0.848747	0.893457	False
chr09	chr27	0.118305	1.031	0.848786	0.893457	False
chr12	chr22	0.118320	1.032	0.848994	0.893457	False
chr08	chr22	0.118328	1.033	0.849104	0.893457	False
chr07	chr33	0.118332	1.033	0.849164	0.893457	False
chr05	chr31	0.118334	1.033	0.849196	0.893457	False
chr10	chr19	0.118359	1.034	0.849541	0.893457	False
chr03	chr27	0.118400	1.037	0.850122	0.893457	False
chr15	chr32	0.118419	1.038	0.850396	0.893457	False
chr10	chr33	0.118438	1.039	0.850659	0.893457	False
chr09	chr31	0.118452	1.040	0.850845	0.893457	False
chr01	chr21	0.118454	1.040	0.850883	0.893457	False
chr05	chr22	0.118475	1.042	0.851181	0.893457	False
chr16	chr32	0.118485	1.042	0.851317	0.893457	False
chr14	chr33	0.118493	1.043	0.851429	0.893457	False
chr02	chr25	0.118497	1.043	0.851478	0.893457	False
chr03	chr21	0.118499	1.043	0.851502	0.893457	False
chr14	chr31	0.118540	1.045	0.852088	0.893457	False
chr03	chr28	0.118571	1.047	0.852513	0.893457	False
chr13	chr30	0.118581	1.048	0.852656	0.893457	False
chr16	chr21	0.118586	1.048	0.852722	0.893457	False
chr01	chr27	0.118607	1.049	0.853013	0.893457	False
chr09	chr19	0.118607	1.049	0.853013	0.893457	False
chr05	chr19	0.118667	1.053	0.853844	0.893457	False
chr12	chr33	0.118683	1.054	0.854072	0.893457	False
chr16	chr27	0.118693	1.055	0.8542	0.893457	False
chr01	chr34	0.118695	1.055	0.854234	0.893457	False
chr02	chr29	0.118708	1.056	0.854407	0.893457	False
chr18	chr35	0.118727	1.057	0.854669	0.893457	False
chr03	chr31	0.118767	1.059	0.855222	0.893457	False
chr08	chr19	0.118771	1.059	0.855277	0.893457	False
chr03	chr30	0.118785	1.060	0.855473	0.893457	False
chr15	chr22	0.118820	1.062	0.855949	0.893457	False
chr13	chr31	0.118826	1.063	0.856031	0.893457	False
chr16	chr22	0.118838	1.063	0.856195	0.893457	False
chr17	chr35	0.118842	1.064	0.85625	0.893457	False
chr16	chr28	0.118844	1.064	0.856281	0.893457	False
chr07	chr36	0.118864	1.065	0.856547	0.893457	False
chr01	chr30	0.118996	1.073	0.858341	0.893457	False
chr01	chr31	0.119065	1.077	0.859273	0.893457	False
chr02	chr26	0.119102	1.079	0.859774	0.893457	False
chr08	chr33	0.119118	1.080	0.859986	0.893457	False
chr16	chr31	0.119118	1.080	0.859986	0.893457	False
chr13	chr22	0.119235	1.087	0.861561	0.893457	False
chr02	chr21	0.119283	1.090	0.862193	0.893457	False
chr01	chr28	0.119314	1.092	0.862608	0.893457	False
chr07	chr35	0.119326	1.093	0.862764	0.893457	False
chr13	chr33	0.119427	1.099	0.86409	0.893457	False
chr01	chr32	0.119496	1.103	0.865003	0.893457	False
chr16	chr19	0.119567	1.107	0.865927	0.893457	False
chr15	chr19	0.119568	1.107	0.86595	0.893457	False
chr09	chr33	0.119579	1.108	0.86609	0.893457	False
chr13	chr19	0.119603	1.110	0.866403	0.893457	False
chr01	chr19	0.119665	1.113	0.867201	0.893457	False
chr03	chr22	0.119668	1.113	0.867243	0.893457	False
chr08	chr36	0.119709	1.116	0.86777	0.893457	False
chr02	chr34	0.119735	1.118	0.868115	0.893457	False
chr05	chr33	0.119747	1.118	0.86826	0.893457	False
chr02	chr30	0.119788	1.121	0.868794	0.893457	False
chr14	chr36	0.119868	1.126	0.869812	0.893457	False
chr10	chr36	0.119906	1.128	0.8703	0.893457	False
chr11	chr36	0.119911	1.128	0.870367	0.893457	False
chr16	chr33	0.119924	1.129	0.870532	0.893457	False
chr02	chr27	0.119935	1.130	0.870669	0.893457	False
chr12	chr36	0.119998	1.133	0.871462	0.893457	False
chr11	chr35	0.120093	1.139	0.872661	0.893457	False
chr03	chr19	0.120134	1.142	0.873186	0.893457	False
chr14	chr35	0.120136	1.142	0.873211	0.893457	False
chr02	chr22	0.120208	1.146	0.874105	0.893457	False
chr03	chr33	0.120340	1.154	0.875742	0.893457	False
chr02	chr32	0.120361	1.155	0.876005	0.893457	False
chr08	chr35	0.120534	1.166	0.878128	0.893457	False
chr02	chr31	0.120598	1.170	0.878913	0.893457	False
chr10	chr35	0.120634	1.172	0.879344	0.893457	False
chr02	chr28	0.120637	1.172	0.879383	0.893457	False
chr01	chr33	0.120743	1.178	0.880662	0.893457	False
chr15	chr35	0.120791	1.181	0.881241	0.893457	False
chr05	chr35	0.120797	1.182	0.881313	0.893457	False
chr02	chr33	0.120869	1.186	0.882173	0.893457	False
chr13	chr36	0.120897	1.188	0.882503	0.893457	False
chr16	chr36	0.120909	1.188	0.882646	0.893457	False
chr09	chr36	0.121040	1.196	0.884192	0.893457	False
chr15	chr36	0.121043	1.196	0.884233	0.893457	False
chr09	chr35	0.121079	1.199	0.884656	0.893457	False
chr03	chr36	0.121092	1.199	0.884803	0.893457	False
chr13	chr35	0.121183	1.205	0.885869	0.893457	False
chr12	chr35	0.121189	1.205	0.885939	0.893457	False
chr05	chr36	0.121226	1.207	0.886366	0.893457	False
chr03	chr35	0.121638	1.232	0.891081	0.896775	False
chr02	chr36	0.122753	1.300	0.903127	0.904815	False
chr02	chr35	0.122812	1.303	0.903731	0.904815	False
chr01	chr36	0.122880	1.307	0.904432	0.904815	False
chr01	chr35	0.122917	1.309	0.904815	0.904815	False
