chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr05	chr21	0.120476	1.087	0.861543	0.923095	False
chr08	chr21	0.120477	1.087	0.861579	0.923095	False
chr12	chr32	0.120481	1.088	0.861696	0.923095	False
chr01	chr09	0.120504	1.092	0.862532	0.923095	False
chr07	chr23	0.120513	1.093	0.862882	0.923095	False
chr17	chr20	0.120517	1.094	0.863007	0.923095	False
chr20	chr32	0.120531	1.096	0.863499	0.923095	False
chr13	chr34	0.120546	1.099	0.864034	0.923095	False
chr19	chr31	0.120553	1.100	0.864293	0.923095	False
chr24	chr26	0.120554	1.100	0.86431	0.923095	False
chr16	chr28	0.120583	1.105	0.865375	0.923095	False
chr17	chr29	0.120625	1.112	0.866838	0.923095	False
chr29	chr33	0.120686	1.121	0.868951	0.923095	False
chr29	chr32	0.120687	1.122	0.869012	0.923095	False
chr29	chr31	0.120708	1.125	0.869731	0.923095	False
chr13	chr24	0.120721	1.127	0.870198	0.923095	False
chr23	chr31	0.120722	1.127	0.870215	0.923095	False
chr19	chr27	0.120723	1.128	0.870258	0.923095	False
chr11	chr34	0.120736	1.130	0.870698	0.923095	False
chr08	chr32	0.120743	1.131	0.870938	0.923095	False
chr17	chr19	0.120748	1.132	0.87111	0.923095	False
chr14	chr28	0.120757	1.133	0.871402	0.923095	False
chr14	chr23	0.120759	1.133	0.871487	0.923095	False
chr02	chr30	0.120761	1.134	0.871547	0.923095	False
chr15	chr19	0.120773	1.136	0.871967	0.923095	False
chr08	chr34	0.120774	1.136	0.871992	0.923095	False
chr09	chr19	0.120774	1.136	0.872001	0.923095	False
chr25	chr29	0.120786	1.138	0.872428	0.923095	False
chr15	chr18	0.120787	1.138	0.872445	0.923095	False
chr21	chr29	0.120794	1.139	0.872675	0.923095	False
chr15	chr23	0.120794	1.139	0.8727	0.923095	False
chr15	chr29	0.120816	1.143	0.873448	0.923095	False
chr30	chr32	0.120817	1.143	0.873473	0.923095	False
chr10	chr31	0.120822	1.144	0.873626	0.923095	False
chr19	chr21	0.120822	1.144	0.873642	0.923095	False
chr18	chr32	0.120846	1.148	0.874445	0.923095	False
chr13	chr32	0.120847	1.148	0.87447	0.923095	False
chr09	chr29	0.120849	1.148	0.874546	0.923095	False
chr10	chr16	0.120873	1.152	0.87537	0.923095	False
chr19	chr33	0.120929	1.161	0.877214	0.923095	False
chr12	chr34	0.120949	1.164	0.877885	0.923095	False
chr21	chr23	0.120958	1.166	0.878174	0.923095	False
chr15	chr28	0.120984	1.170	0.879055	0.923095	False
chr10	chr25	0.121018	1.176	0.880136	0.923095	False
chr18	chr21	0.121030	1.178	0.880551	0.923095	False
chr10	chr17	0.121061	1.183	0.881541	0.923095	False
chr01	chr14	0.121070	1.184	0.881857	0.923095	False
chr05	chr32	0.121075	1.185	0.882002	0.923095	False
chr12	chr24	0.121087	1.187	0.882389	0.923095	False
chr18	chr24	0.121145	1.196	0.884246	0.923095	False
chr10	chr32	0.121151	1.197	0.884422	0.923095	False
chr20	chr34	0.121158	1.199	0.88466	0.923095	False
chr25	chr28	0.121165	1.200	0.884866	0.923095	False
chr29	chr34	0.121168	1.200	0.884993	0.923095	False
chr19	chr32	0.121178	1.202	0.885286	0.923095	False
chr20	chr21	0.121220	1.209	0.88661	0.923095	False
chr01	chr31	0.121279	1.218	0.888474	0.923095	False
chr23	chr27	0.121298	1.221	0.889031	0.923095	False
chr24	chr29	0.121349	1.230	0.890614	0.923095	False
chr28	chr34	0.121363	1.232	0.891042	0.923095	False
chr01	chr17	0.121364	1.232	0.891064	0.923095	False
chr10	chr34	0.121364	1.232	0.89108	0.923095	False
chr09	chr18	0.121384	1.236	0.891681	0.923095	False
chr01	chr16	0.121428	1.243	0.893018	0.923095	False
chr23	chr25	0.121429	1.243	0.893049	0.923095	False
chr17	chr23	0.121455	1.247	0.893829	0.923095	False
chr02	chr20	0.121487	1.252	0.894784	0.923095	False
chr23	chr24	0.121506	1.255	0.895325	0.923095	False
chr27	chr28	0.121581	1.268	0.89756	0.923095	False
chr02	chr19	0.121589	1.269	0.897778	0.923095	False
chr24	chr28	0.121603	1.271	0.898171	0.923095	False
chr10	chr27	0.121606	1.272	0.898287	0.923095	False
chr19	chr34	0.121608	1.272	0.898345	0.923095	False
chr02	chr26	0.121680	1.284	0.900418	0.923095	False
chr01	chr22	0.121741	1.294	0.902135	0.923095	False
chr09	chr28	0.121752	1.296	0.902459	0.923095	False
chr09	chr30	0.121819	1.307	0.904318	0.923095	False
chr02	chr18	0.121860	1.313	0.905464	0.923095	False
chr21	chr28	0.121922	1.323	0.907137	0.923095	False
chr10	chr33	0.121939	1.326	0.907598	0.923095	False
chr09	chr23	0.121964	1.330	0.908286	0.923095	False
chr01	chr33	0.122379	1.398	0.918944	0.929008	False
chr10	chr24	0.122384	1.399	0.919054	0.929008	False
chr02	chr28	0.122384	1.399	0.919072	0.929008	False
chr02	chr23	0.122822	1.470	0.92926	0.936903	False
chr01	chr21	0.122866	1.477	0.930222	0.936903	False
chr01	chr25	0.123034	1.505	0.933823	0.938844	False
chr01	chr24	0.123394	1.564	0.941067	0.944434	False
chr01	chr34	0.123596	1.597	0.944848	0.945297	False
chr01	chr32	0.123621	1.601	0.945297	0.945297	False
