chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr07	chr27	0.076282	0.905	0.817195	0.976483	False
chr03	chr05	0.076284	0.906	0.817617	0.976483	False
chr02	chr24	0.076293	0.913	0.819297	0.976483	False
chr03	chr17	0.076298	0.917	0.820319	0.976483	False
chr04	chr32	0.076305	0.921	0.821569	0.976483	False
chr32	chr33	0.076353	0.955	0.830206	0.980898	False
chr05	chr34	0.076357	0.959	0.831099	0.980898	False
chr18	chr33	0.076367	0.965	0.832788	0.980898	False
chr24	chr33	0.076368	0.966	0.832921	0.980898	False
chr13	chr31	0.076374	0.970	0.834026	0.980898	False
chr13	chr32	0.076401	0.990	0.83883	0.982451	False
chr09	chr20	0.076403	0.991	0.839176	0.982451	False
chr25	chr34	0.076420	1.003	0.84201	0.982451	False
chr11	chr32	0.076422	1.004	0.842351	0.982451	False
chr25	chr33	0.076463	1.033	0.849283	0.984708	False
chr11	chr13	0.076491	1.053	0.85375	0.984708	False
chr12	chr34	0.076499	1.059	0.855124	0.984708	False
chr09	chr25	0.076503	1.061	0.855688	0.984708	False
chr03	chr04	0.076503	1.061	0.855768	0.984708	False
chr03	chr06	0.076518	1.072	0.858126	0.984708	False
chr03	chr08	0.076531	1.081	0.860182	0.984708	False
chr21	chr27	0.076539	1.087	0.861438	0.984708	False
chr21	chr31	0.076543	1.090	0.862101	0.984708	False
chr03	chr25	0.076552	1.097	0.863577	0.984708	False
chr08	chr32	0.076559	1.101	0.864581	0.984708	False
chr04	chr27	0.076564	1.105	0.865349	0.984708	False
chr03	chr15	0.076616	1.142	0.873201	0.988374	False
chr03	chr12	0.076625	1.148	0.874484	0.988374	False
chr10	chr33	0.076639	1.158	0.876554	0.988374	False
chr13	chr21	0.076668	1.178	0.880657	0.988374	False
chr13	chr27	0.076672	1.181	0.88115	0.988374	False
chr06	chr32	0.076685	1.190	0.883073	0.988374	False
chr02	chr25	0.076698	1.199	0.884767	0.988374	False
chr31	chr33	0.076698	1.199	0.884801	0.988374	False
chr02	chr20	0.076711	1.209	0.88658	0.988374	False
chr31	chr34	0.076713	1.210	0.886817	0.988374	False
chr06	chr31	0.076748	1.235	0.891533	0.988374	False
chr11	chr27	0.076770	1.251	0.894501	0.988374	False
chr02	chr26	0.076775	1.254	0.895049	0.988374	False
chr02	chr13	0.076794	1.267	0.897473	0.988374	False
chr03	chr20	0.076798	1.271	0.898072	0.988374	False
chr18	chr34	0.076814	1.282	0.900011	0.988374	False
chr09	chr13	0.076823	1.288	0.901093	0.988374	False
chr09	chr33	0.076827	1.291	0.901647	0.988374	False
chr05	chr33	0.076844	1.303	0.903656	0.988374	False
chr20	chr33	0.076845	1.304	0.903807	0.988374	False
chr03	chr19	0.076927	1.362	0.913365	0.996882	False
chr06	chr27	0.076994	1.409	0.92061	0.99998	False
chr02	chr34	0.077000	1.413	0.921184	0.99998	False
chr33	chr34	0.077028	1.433	0.924132	0.99998	False
chr21	chr33	0.077040	1.442	0.925313	0.99998	False
chr02	chr21	0.077050	1.449	0.926331	0.99998	False
chr20	chr34	0.077075	1.467	0.928746	0.99998	False
chr07	chr34	0.077099	1.484	0.93103	0.99998	False
chr03	chr11	0.077108	1.490	0.931848	0.99998	False
chr09	chr21	0.077121	1.499	0.933073	0.99998	False
chr01	chr33	0.077172	1.535	0.937564	0.99998	False
chr03	chr09	0.077224	1.572	0.941981	0.99998	False
chr02	chr03	0.077287	1.616	0.946976	0.99998	False
chr09	chr31	0.077303	1.628	0.948188	0.99998	False
chr27	chr33	0.077323	1.642	0.949655	0.99998	False
chr03	chr27	0.077354	1.664	0.951942	0.99998	False
chr09	chr32	0.077400	1.697	0.955125	0.99998	False
chr09	chr27	0.077405	1.700	0.955409	0.99998	False
chr07	chr33	0.077444	1.727	0.957946	0.99998	False
chr27	chr34	0.077546	1.800	0.96406	0.99998	False
chr02	chr31	0.077553	1.804	0.964422	0.99998	False
chr03	chr29	0.077611	1.846	0.967545	0.99998	False
chr11	chr34	0.077665	1.884	0.9702	0.99998	False
chr03	chr22	0.077672	1.889	0.970546	0.99998	False
chr04	chr34	0.077702	1.910	0.971941	0.99998	False
chr11	chr33	0.077727	1.928	0.973049	0.99998	False
chr03	chr18	0.077730	1.930	0.973181	0.99998	False
chr02	chr27	0.077863	2.024	0.978518	0.99998	False
chr03	chr28	0.077918	2.063	0.980435	0.99998	False
chr13	chr33	0.077998	2.120	0.982981	0.99998	False
chr08	chr34	0.078013	2.131	0.983438	0.99998	False
chr01	chr34	0.078034	2.145	0.984013	0.99998	False
chr03	chr26	0.078051	2.157	0.984516	0.99998	False
chr03	chr24	0.078064	2.166	0.98485	0.99998	False
chr06	chr34	0.078078	2.176	0.985238	0.99998	False
chr08	chr33	0.078099	2.191	0.985771	0.99998	False
chr13	chr34	0.078162	2.236	0.987325	0.99998	False
chr04	chr33	0.078296	2.330	0.990106	0.99998	False
chr06	chr33	0.078320	2.347	0.990541	0.99998	False
chr03	chr13	0.078364	2.379	0.991312	0.99998	False
chr03	chr30	0.078613	2.555	0.994689	0.99998	False
chr03	chr31	0.078911	2.766	0.997164	0.99998	False
chr03	chr21	0.078982	2.816	0.997569	0.99998	False
chr09	chr34	0.079005	2.832	0.99769	0.99998	False
chr02	chr33	0.079136	2.925	0.998279	0.99998	False
chr03	chr32	0.079139	2.927	0.99829	0.99998	False
chr03	chr34	0.080774	4.085	0.999978	0.99998	False
chr03	chr33	0.080799	4.102	0.99998	0.99998	False
